date;country;state;city;ibgeID;newDeaths;deaths;newCases;totalCases;deaths_per_100k_inhabitants;totalCases_per_100k_inhabitants;deaths_by_totalCases;X_source;is_last;day1_death;day_10death;day_5death;day1_case;day_100cases;day_10cases;day_25cases;day_50cases;day_75cases;tem_rodo;tem_rodo_1;tem_rodo_2
12/06/2020;Brazil;SP;Dois Córregos/SP;3514106;0;2;0;6;7,32198;21,96595;0,33333;SES;TRUE;18395;0;0;18388;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Dolcinópolis/SP;3514205;0;1;0;5;47,28132;236,40662;0,2;SES;TRUE;18413;0;0;18405;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Dourado/SP;3514304;0;0;4;14;0;157,78204;0;SES;TRUE;0;0;0;18398;0;26;0;0;0;0;0;0
12/06/2020;Brazil;SP;Dracena/SP;3514403;0;2;2;40;4,27414;85,48287;0,05;SES;TRUE;18356;0;0;18354;0;33;50;0;0;0;1;0
12/06/2020;Brazil;SP;Duartina/SP;3514502;0;0;1;14;0;112,49498;0;SES;TRUE;0;0;0;18368;0;55;0;0;0;0;0;0
12/06/2020;Brazil;SP;Dumont/SP;3514601;0;0;0;5;0;50,66883;0;SES;TRUE;0;0;0;18388;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Echaporã/SP;3514700;0;0;0;2;0;32,77614;0;SES;TRUE;0;0;0;18416;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Eldorado/SP;3514809;0;1;0;13;6,45411;83,90345;0,07692;SES;TRUE;18364;0;0;18361;0;61;0;0;0;0;0;0
12/06/2020;Brazil;SP;Elias Fausto/SP;3514908;0;1;0;18;5,62683;101,28292;0,05556;SES;TRUE;18394;0;0;18372;0;46;0;0;0;0;0;0
12/06/2020;Brazil;SP;Elisiário/SP;3514924;0;0;0;1;0;27,38976;0;SES;TRUE;0;0;0;18395;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Embaúba/SP;3514957;0;0;0;9;0;367,04731;0;SES;TRUE;0;0;0;18415;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Embu das Artes/SP;3515004;1;67;30;791;24,47703;288,97511;0,0847;SES;TRUE;18351;30;22;18346;35;8;14;22;31;0;0;1
12/06/2020;Brazil;SP;Embu-Guaçu/SP;3515103;0;10;2;180;14,41234;259,42207;0,05556;SES;TRUE;18375;35;13;18358;51;17;24;37;45;0;0;0
12/06/2020;Brazil;SP;Emilianópolis/SP;3515129;0;0;0;4;0;124,45551;0;SES;TRUE;0;0;0;18394;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Engenheiro Coelho/SP;3515152;0;0;5;25;0;120,34853;0;SES;TRUE;0;0;0;18376;0;28;49;0;0;0;0;0
12/06/2020;Brazil;SP;Espírito Santo do Pinhal/SP;3515186;0;0;0;20;0;45,11617;0;SES;TRUE;0;0;0;18375;0;34;0;0;0;0;0;0
0;0;0;0;3515194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Estrela d'Oeste/SP;3515202;0;0;2;24;0;285,06949;0;SES;TRUE;0;0;0;18376;0;43;0;0;0;0;0;0
0;0;0;0;3515301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Euclides da Cunha Paulista/SP;3515350;0;0;0;4;0;42,68488;0;SES;TRUE;0;0;0;18405;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Fartura/SP;3515400;0;1;3;10;6,23597;62,35969;0,1;SES;TRUE;18394;0;0;18368;0;57;0;0;0;0;0;0
12/06/2020;Brazil;SP;Fernandópolis/SP;3515509;0;1;0;160;1,44684;231,49488;0,00625;SES;TRUE;18422;0;0;18367;53;15;35;44;50;0;0;0
12/06/2020;Brazil;SP;Fernando Prestes/SP;3515608;0;0;0;6;0;103,75238;0;SES;TRUE;0;0;0;18394;0;0;0;0;0;1;0;0
12/06/2020;Brazil;SP;Fernão/SP;3515657;0;0;0;0;0;0;0;SES;TRUE;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Ferraz de Vasconcelos/SP;3515707;1;56;17;581;28,82497;299,05907;0,09639;SES;TRUE;18366;20;14;18333;51;21;27;36;46;0;0;0
0;0;0;0;3515806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Floreal/SP;3515905;0;0;0;5;0;171,40898;0;SES;TRUE;0;0;0;18410;0;0;0;0;0;1;0;0
12/06/2020;Brazil;SP;Flórida Paulista/SP;3516002;0;0;0;12;0;81,96721;0;SES;TRUE;0;0;0;18390;0;27;0;0;0;0;0;0
0;0;0;0;3516101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Franca/SP;3516200;0;6;0;103;1,69882;29,16302;0,05825;SES;TRUE;18366;0;52;18354;70;27;37;47;58;0;0;0
12/06/2020;Brazil;SP;Francisco Morato/SP;3516309;1;35;14;637;19,90401;362,25291;0,05495;SES;TRUE;18354;34;28;18354;33;8;16;24;28;0;0;0
12/06/2020;Brazil;SP;Franco da Rocha/SP;3516408;2;55;8;567;35,60124;367,01642;0,097;SES;TRUE;18355;24;20;18352;27;8;15;17;24;0;0;0
12/06/2020;Brazil;SP;Gabriel Monteiro/SP;3516507;0;0;0;2;0;72,04611;0;SES;TRUE;0;0;0;18415;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Gália/SP;3516606;0;0;0;0;0;0;0;SES;TRUE;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Garça/SP;3516705;0;0;0;15;0;33,79139;0;SES;TRUE;0;0;0;18365;0;45;0;0;0;0;0;0
12/06/2020;Brazil;SP;Gastão Vidigal/SP;3516804;0;4;1;28;83,19468;582,36273;0,14286;SES;TRUE;18397;0;0;18389;0;28;33;0;0;0;0;0
12/06/2020;Brazil;SP;Gavião Peixoto/SP;3516853;0;0;0;10;0;208,81186;0;SES;TRUE;0;0;0;18404;0;20;0;0;0;0;1;0
12/06/2020;Brazil;SP;General Salgado/SP;3516903;0;0;2;26;0;239,21244;0;SES;TRUE;0;0;0;18394;0;24;31;0;0;1;0;0
12/06/2020;Brazil;SP;Getulina/SP;3517000;0;0;0;1;0;8,76501;0;SES;TRUE;0;0;0;18390;0;0;0;0;0;0;1;0
0;0;0;0;3517109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Guaiçara/SP;3517208;0;0;0;18;0;147,92899;0;SES;TRUE;0;0;0;18391;0;26;0;0;0;0;1;0
12/06/2020;Brazil;SP;Guaimbê/SP;3517307;0;1;0;4;17,34605;69,38422;0,25;SES;TRUE;18417;0;0;18396;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Guaíra/SP;3517406;0;0;5;58;0;142,19171;0;SES;TRUE;0;0;0;18376;0;27;36;47;0;0;0;0
12/06/2020;Brazil;SP;Guapiaçu/SP;3517505;0;6;1;64;27,96681;298,31267;0,09375;SES;TRUE;18405;0;15;18388;0;13;20;31;0;0;1;0
12/06/2020;Brazil;SP;Guapiara/SP;3517604;0;3;0;8;17,48557;46,6282;0,375;SES;TRUE;18411;0;0;18394;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Guará/SP;3517703;0;1;0;2;4,71254;9,42507;0,5;SES;TRUE;18380;0;0;18380;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Guaraçaí/SP;3517802;0;0;0;4;0;48,05959;0;SES;TRUE;0;0;0;18387;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Guaraci/SP;3517901;0;0;0;4;0;35,75259;0;SES;TRUE;0;0;0;18396;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Guarani d'Oeste/SP;3518008;0;0;1;2;0;100;0;SES;TRUE;0;0;0;18397;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Guarantã/SP;3518107;0;0;0;10;0;150,06002;0;SES;TRUE;0;0;0;18410;0;7;0;0;0;0;1;0
12/06/2020;Brazil;SP;Guararapes/SP;3518206;0;1;1;32;3,03591;97,14928;0,03125;SES;TRUE;18398;0;0;18356;0;32;66;0;0;0;0;0
12/06/2020;Brazil;SP;Guararema/SP;3518305;1;8;7;73;26,84744;244,98288;0,10959;SES;TRUE;18380;0;24;18360;0;28;41;57;0;0;0;1
12/06/2020;Brazil;SP;Guaratinguetá/SP;3518404;0;3;2;47;2,46309;38,58848;0,06383;SES;TRUE;18397;0;0;18361;0;35;49;0;0;0;0;1
12/06/2020;Brazil;SP;Guareí/SP;3518503;0;0;0;37;0;199,78402;0;SES;TRUE;0;0;0;18389;0;26;27;0;0;0;0;0
12/06/2020;Brazil;SP;Guariba/SP;3518602;0;1;0;44;2,49345;109,71201;0,02273;SES;TRUE;18419;0;0;18381;0;35;37;0;0;0;1;0
12/06/2020;Brazil;SP;Guarujá/SP;3518701;0;86;7;2319;26,83651;723,64952;0,03708;SES;TRUE;18368;19;12;18352;25;14;16;19;24;0;0;0
12/06/2020;Brazil;SP;Guarulhos/SP;3518800;-1;463;69;4067;33,57062;294,88494;0,11384;SES;TRUE;18346;15;10;18338;22;10;15;17;22;0;0;1
12/06/2020;Brazil;SP;Guatapará/SP;3518859;0;0;0;2;0;26,1233;0;SES;TRUE;0;0;0;18417;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Guzolândia/SP;3518909;0;0;0;1;0;18,98614;0;SES;TRUE;0;0;0;18372;0;0;0;0;0;1;0;0
12/06/2020;Brazil;SP;Herculândia/SP;3519006;0;0;0;15;0;157,46378;0;SES;TRUE;0;0;0;18394;0;24;0;0;0;0;0;0
12/06/2020;Brazil;SP;Holambra/SP;3519055;0;0;0;21;0;140,6564;0;SES;TRUE;0;0;0;18377;0;24;0;0;0;0;0;0
12/06/2020;Brazil;SP;Hortolândia/SP;3519071;0;17;12;280;7,36406;121,29036;0,06071;SES;TRUE;18379;15;11;18341;57;32;41;47;52;0;0;0
12/06/2020;Brazil;SP;Iacanga/SP;3519105;0;0;0;2;0;17,07942;0;SES;TRUE;0;0;0;18388;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Iacri/SP;3519204;0;0;0;2;0;31,64056;0;SES;TRUE;0;0;0;18405;0;0;0;0;0;0;1;0
0;0;0;0;3519253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Ibaté/SP;3519303;0;0;1;47;0;133,88788;0;SES;TRUE;0;0;0;18383;0;18;33;0;0;0;1;0
12/06/2020;Brazil;SP;Ibirá/SP;3519402;0;0;0;4;0;32,27628;0;SES;TRUE;0;0;0;18363;0;0;0;0;0;1;0;0
12/06/2020;Brazil;SP;Ibirarema/SP;3519501;0;0;1;9;0;116,0841;0;SES;TRUE;0;0;0;18387;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Ibitinga/SP;3519600;0;3;8;68;4,99725;113,27103;0,04412;SES;TRUE;18394;0;0;18382;0;20;31;41;0;0;1;0
12/06/2020;Brazil;SP;Ibiúna/SP;3519709;0;6;2;109;7,60668;138,18809;0,05505;SES;TRUE;18387;0;36;18359;65;36;37;38;56;0;0;0
0;0;0;0;3519808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Iepê/SP;3519907;0;1;0;2;12,2564;24,51281;0,5;SES;TRUE;18371;0;0;18371;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Igaraçu do Tietê/SP;3520004;0;1;1;43;4,05285;174,27251;0,02326;SES;TRUE;18415;0;0;18379;0;16;38;0;0;0;0;0
12/06/2020;Brazil;SP;Igarapava/SP;3520103;0;1;3;21;3,28601;69,00631;0,04762;SES;TRUE;18415;0;0;18367;0;50;0;0;0;0;0;1
12/06/2020;Brazil;SP;Igaratá/SP;3520202;0;1;3;119;10,48878;1248,16446;0,0084;SES;TRUE;18415;0;0;18365;55;19;40;49;55;0;0;0
12/06/2020;Brazil;SP;Iguape/SP;3520301;0;0;0;56;0;181,48232;0;SES;TRUE;0;0;0;18370;0;17;33;52;0;0;1;0
12/06/2020;Brazil;SP;Ilhabela/SP;3520400;0;2;1;60;5,71919;171,57564;0,03333;SES;TRUE;18409;0;0;18361;0;34;35;56;0;0;0;0
12/06/2020;Brazil;SP;Ilha Comprida/SP;3520426;0;2;0;38;17,91152;340,31883;0,05263;SES;TRUE;18374;0;0;18358;0;11;47;0;0;0;0;0
12/06/2020;Brazil;SP;Ilha Solteira/SP;3520442;0;0;0;12;0;44,9674;0;SES;TRUE;0;0;0;18369;0;35;0;0;0;0;0;0
12/06/2020;Brazil;SP;Indaiatuba/SP;3520509;0;25;1;193;9,93534;76,70083;0,12953;SES;TRUE;18375;20;15;18353;53;22;29;45;50;0;0;0
12/06/2020;Brazil;SP;Indiana/SP;3520608;0;0;0;20;0;409,41658;0;SES;TRUE;0;0;0;18391;0;18;0;0;0;0;0;0
12/06/2020;Brazil;SP;Indiaporã/SP;3520707;0;0;0;7;0;179,62535;0;SES;TRUE;0;0;0;18410;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Inúbia Paulista/SP;3520806;0;0;0;2;0;50,11275;0;SES;TRUE;0;0;0;18391;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Ipaussu/SP;3520905;0;0;1;3;0;20,03874;0;SES;TRUE;0;0;0;18423;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Iperó/SP;3521002;0;0;0;26;0;70,01858;0;SES;TRUE;0;0;0;18386;0;23;36;0;0;0;0;0
12/06/2020;Brazil;SP;Ipeúna/SP;3521101;0;0;0;8;0;106,01643;0;SES;TRUE;0;0;0;18401;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Ipiguá/SP;3521150;0;2;1;7;37,09199;129,82196;0,28571;SES;TRUE;18395;0;0;18391;0;0;0;0;0;0;0;0
0;0;0;0;3521200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Ipuã/SP;3521309;0;1;0;38;6,09422;231,58023;0,02632;SES;TRUE;18419;0;0;18389;0;8;28;0;0;0;0;0
12/06/2020;Brazil;SP;Iracemápolis/SP;3521408;0;0;0;62;0;255,82835;0;SES;TRUE;0;0;0;18346;0;41;57;76;0;0;1;0
12/06/2020;Brazil;SP;Irapuã/SP;3521507;0;0;0;3;0;37,53284;0;SES;TRUE;0;0;0;18407;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Irapuru/SP;3521606;0;1;0;22;12,05691;265,25199;0,04545;SES;TRUE;18391;0;0;18388;0;24;0;0;0;0;0;0
12/06/2020;Brazil;SP;Itaberá/SP;3521705;0;0;0;1;0;5,69606;0;SES;TRUE;0;0;0;18396;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Itaí/SP;3521804;0;0;0;12;0;44,23963;0;SES;TRUE;0;0;0;18383;0;35;0;0;0;0;0;1
12/06/2020;Brazil;SP;Itajobi/SP;3521903;0;2;0;41;13,10444;268,64107;0,04878;SES;TRUE;18382;0;0;18377;0;13;43;0;0;0;0;0
12/06/2020;Brazil;SP;Itaju/SP;3522000;0;0;1;3;0;78,22686;0;SES;TRUE;0;0;0;18424;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Itanhaém/SP;3522109;0;13;0;101;12,76813;99,19855;0,12871;SES;TRUE;18372;27;26;18353;71;27;42;46;57;0;1;0
12/06/2020;Brazil;SP;Itaóca/SP;3522158;0;0;0;0;0;0;0;SES;TRUE;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Itapecerica da Serra/SP;3522208;1;51;13;664;29,02791;377,93196;0,07681;SES;TRUE;18355;32;20;18352;29;7;10;21;25;0;0;1
12/06/2020;Brazil;SP;Itapetininga/SP;3522307;0;9;5;151;5,49112;92,12879;0,0596;SES;TRUE;18362;0;43;18357;53;22;31;41;46;0;0;1
12/06/2020;Brazil;SP;Itapeva/SP;3522406;0;2;0;53;2,11968;56,17144;0,03774;SES;TRUE;18402;0;0;18361;0;20;47;57;0;0;0;1
12/06/2020;Brazil;SP;Itapevi/SP;3522505;4;100;15;757;42,06984;318,46866;0,1321;SES;TRUE;18356;20;11;18351;29;7;16;22;26;0;0;1
12/06/2020;Brazil;SP;Itapira/SP;3522604;0;6;0;82;8,02429;109,66525;0,07317;SES;TRUE;18368;0;54;18356;0;13;48;60;68;0;0;0
0;0;0;0;3522653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Itápolis/SP;3522703;0;0;0;24;0;55,65863;0;SES;TRUE;0;0;0;18396;0;14;0;0;0;0;0;0
12/06/2020;Brazil;SP;Itaporanga/SP;3522802;0;0;0;3;0;19,80329;0;SES;TRUE;0;0;0;18404;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Itapuí/SP;3522901;0;1;1;19;7,14694;135,79188;0,05263;SES;TRUE;18403;0;0;18388;0;31;0;0;0;0;1;0
12/06/2020;Brazil;SP;Itapura/SP;3523008;0;1;0;5;20,3832;101,91602;0,2;SES;TRUE;18410;0;0;18388;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Itaquaquecetuba/SP;3523107;1;97;22;840;26,15817;226,52439;0,11548;SES;TRUE;18376;2;1;18352;28;4;11;21;25;0;0;0
12/06/2020;Brazil;SP;Itararé/SP;3523206;0;0;1;5;0;9,9004;0;SES;TRUE;0;0;0;18354;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Itariri/SP;3523305;0;3;0;62;17,20578;355,58614;0,04839;SES;TRUE;18375;0;0;18375;0;14;28;40;0;0;1;0
12/06/2020;Brazil;SP;Itatiba/SP;3523404;1;4;3;110;3,30967;91,0159;0,03636;SES;TRUE;18359;0;0;18359;59;25;44;51;52;0;0;0
12/06/2020;Brazil;SP;Itatinga/SP;3523503;0;1;0;29;4,83162;140,11693;0,03448;SES;TRUE;18401;0;0;18361;0;51;61;0;0;0;0;1
12/06/2020;Brazil;SP;Itirapina/SP;3523602;0;0;3;15;0;82,61277;0;SES;TRUE;0;0;0;18376;0;38;0;0;0;0;1;0
12/06/2020;Brazil;SP;Itirapuã/SP;3523701;0;0;0;2;0;30,77397;0;SES;TRUE;0;0;0;18401;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Itobi/SP;3523800;0;0;0;3;0;38,26043;0;SES;TRUE;0;0;0;18388;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Itu/SP;3523909;1;22;0;241;12,64811;138,55432;0,09129;SES;TRUE;18376;23;19;18354;52;26;36;43;45;0;0;1
12/06/2020;Brazil;SP;Itupeva/SP;3524006;0;6;1;94;9,7956;153,46438;0,06383;SES;TRUE;18375;0;43;18351;0;40;52;64;67;0;0;0
12/06/2020;Brazil;SP;Ituverava/SP;3524105;0;0;0;8;0;19,12777;0;SES;TRUE;0;0;0;18379;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Jaborandi/SP;3524204;0;1;1;22;14,4321;317,50613;0,04545;SES;TRUE;18396;0;0;18374;0;27;0;0;0;0;0;0
12/06/2020;Brazil;SP;Jaboticabal/SP;3524303;0;6;0;54;7,76568;69,89115;0,11111;SES;TRUE;18355;0;31;18355;0;20;50;68;0;0;1;0
12/06/2020;Brazil;SP;Jacareí/SP;3524402;4;19;10;357;8,1314;152,78479;0,05322;SES;TRUE;18375;41;26;18360;42;9;16;30;37;0;0;1
12/06/2020;Brazil;SP;Jaci/SP;3524501;0;2;0;80;28,30055;1132,02207;0,025;SES;TRUE;18393;0;0;18361;0;19;35;35;35;0;1;0
12/06/2020;Brazil;SP;Jacupiranga/SP;3524600;0;2;0;19;11,19445;106,34725;0,10526;SES;TRUE;18408;0;0;18383;0;21;0;0;0;0;0;1
12/06/2020;Brazil;SP;Jaguariúna/SP;3524709;0;4;4;88;6,95797;153,07542;0,04545;SES;TRUE;18414;0;0;18339;0;44;57;69;80;0;0;0
12/06/2020;Brazil;SP;Jales/SP;3524808;0;0;9;70;0;142,54587;0;SES;TRUE;0;0;0;18360;0;47;52;61;0;0;0;0
12/06/2020;Brazil;SP;Jambeiro/SP;3524907;0;1;0;10;15,14693;151,46925;0,1;SES;TRUE;18402;0;0;18388;0;36;0;0;0;0;0;0
12/06/2020;Brazil;SP;Jandira/SP;3525003;0;20;14;346;16,00807;276,93958;0,0578;SES;TRUE;18367;38;16;18351;40;17;26;33;37;0;0;1
12/06/2020;Brazil;SP;Jardinópolis/SP;3525102;0;4;3;57;9,01307;128,43623;0,07018;SES;TRUE;18381;0;0;18364;0;31;42;60;0;0;0;1
12/06/2020;Brazil;SP;Jarinu/SP;3525201;1;11;0;59;36,61297;196,37864;0,18644;SES;TRUE;18376;47;28;18376;0;22;34;43;0;0;0;0
12/06/2020;Brazil;SP;Jaú/SP;3525300;1;9;7;279;5,98994;185,68804;0,03226;SES;TRUE;18390;0;14;18354;44;24;30;36;41;0;1;0
0;0;0;0;3525409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Joanópolis/SP;3525508;0;0;0;4;0;30,25719;0;SES;TRUE;0;0;0;18360;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;João Ramalho/SP;3525607;0;0;0;3;0;66,32766;0;SES;TRUE;0;0;0;18417;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;José Bonifácio/SP;3525706;0;1;0;41;2,70161;110,76591;0,02439;SES;TRUE;18394;0;0;18356;0;46;65;0;0;0;1;0
12/06/2020;Brazil;SP;Júlio Mesquita/SP;3525805;0;0;0;1;0;20,93802;0;SES;TRUE;0;0;0;18418;0;0;0;0;0;0;0;0
0;0;0;0;3525854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Jundiaí/SP;3525904;4;101;84;1928;24,1072;460,18493;0,05239;SES;TRUE;18360;15;12;18346;36;14;22;26;31;0;0;1
12/06/2020;Brazil;SP;Junqueirópolis/SP;3526001;0;1;1;27;4,83582;130,56724;0,03704;SES;TRUE;18397;0;0;18370;0;20;39;0;0;0;0;0
12/06/2020;Brazil;SP;Juquiá/SP;3526100;0;0;1;18;0;95,68361;0;SES;TRUE;0;0;0;18376;0;35;0;0;0;0;0;1
12/06/2020;Brazil;SP;Juquitiba/SP;3526209;0;4;2;66;12,72103;209,89696;0,06061;SES;TRUE;18369;0;0;18369;0;27;41;53;0;0;0;1
0;0;0;0;3526308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Laranjal Paulista/SP;3526407;0;2;0;33;7,01361;115,72451;0,06061;SES;TRUE;18360;0;0;18360;0;44;52;0;0;0;0;0
12/06/2020;Brazil;SP;Lavínia/SP;3526506;0;0;0;2;0;16,69449;0;SES;TRUE;0;0;0;18390;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Lavrinhas/SP;3526605;0;1;0;8;13,7741;110,19284;0,125;SES;TRUE;18376;0;0;18376;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Leme/SP;3526704;0;6;1;67;5,80321;64,80255;0,08955;SES;TRUE;18366;0;50;18366;0;22;46;56;0;0;0;1
12/06/2020;Brazil;SP;Lençóis Paulista/SP;3526803;1;11;63;516;16,07435;754,0332;0,02132;SES;TRUE;18377;43;33;18352;51;37;42;44;46;0;0;0
12/06/2020;Brazil;SP;Limeira/SP;3526902;0;14;29;308;4,57346;100,61611;0,04545;SES;TRUE;18367;48;47;18353;56;20;27;36;48;0;0;1
12/06/2020;Brazil;SP;Lindóia/SP;3527009;0;0;0;4;0;50,12531;0;SES;TRUE;0;0;0;18380;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Lins/SP;3527108;0;6;1;52;7,69103;66,65556;0,11538;SES;TRUE;18366;0;29;18366;0;10;29;57;0;0;1;0
12/06/2020;Brazil;SP;Lorena/SP;3527207;0;4;3;73;4,50928;82,29432;0,05479;SES;TRUE;18391;0;0;18367;0;24;34;49;0;0;0;1
0;0;0;0;3527256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Louveira/SP;3527306;0;4;2;101;8,18247;206,60734;0,0396;SES;TRUE;18383;0;0;18347;78;34;45;63;71;0;0;1
12/06/2020;Brazil;SP;Lucélia/SP;3527405;0;5;0;33;22,99168;151,74507;0,15152;SES;TRUE;18375;0;34;18375;0;12;27;0;0;0;1;0
0;0;0;0;3527504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Luís Antônio/SP;3527603;0;0;0;14;0;93,66428;0;SES;TRUE;0;0;0;18394;0;29;0;0;0;0;0;0
12/06/2020;Brazil;SP;Luiziânia/SP;3527702;0;0;0;1;0;17,27116;0;SES;TRUE;0;0;0;18419;0;0;0;0;0;0;1;0
0;0;0;0;3527801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Lutécia/SP;3527900;0;0;0;0;0;0;0;SES;TRUE;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Macatuba/SP;3528007;0;1;5;88;5,82649;512,73087;0,01136;SES;TRUE;18401;0;0;18365;0;40;47;53;58;0;0;0
12/06/2020;Brazil;SP;Macaubal/SP;3528106;0;1;0;13;12,31527;160,09852;0,07692;SES;TRUE;18422;0;0;18403;0;19;0;0;0;0;0;0
12/06/2020;Brazil;SP;Macedônia/SP;3528205;0;0;0;1;0;27,04164;0;SES;TRUE;0;0;0;18367;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Magda/SP;3528304;0;0;0;14;0;448,86181;0;SES;TRUE;0;0;0;18397;0;20;0;0;0;1;0;0
