date;country;state;city;ibgeID;newDeaths;deaths;newCases;totalCases;deaths_per_100k_inhabitants;totalCases_per_100k_inhabitants;deaths_by_totalCases;X_source;is_last;day1_death;day_10death;day_5death;day1_case;day_100cases;day_10cases;day_25cases;day_50cases;day_75cases;tem_rodo;tem_rodo_1;tem_rodo_2
12/06/2020;Brazil;SP;Mairinque/SP;3528403;0;3;4;59;6,36267;125,13256;0,05085;SES;TRUE;18396;0;0;18366;0;25;35;56;0;0;0;1
12/06/2020;Brazil;SP;Mairiporã/SP;3528502;0;21;0;153;20,96248;152,72662;0,13725;SES;TRUE;18356;53;35;18347;57;22;34;44;49;0;0;1
12/06/2020;Brazil;SP;Manduri/SP;3528601;0;0;0;7;0;71,09486;0;SES;TRUE;0;0;0;18401;0;0;0;0;0;0;0;0
0;0;0;0;3528700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
0;0;0;0;3528809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Marapoama/SP;3528858;0;0;0;1;0;32,99241;0;SES;TRUE;0;0;0;18388;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Mariápolis/SP;3528908;0;0;0;1;0;24,4858;0;SES;TRUE;0;0;0;18411;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Marília/SP;3529005;0;4;4;152;1,67447;63,62974;0,02632;SES;TRUE;18367;0;0;18355;68;26;42;57;62;0;1;0
12/06/2020;Brazil;SP;Marinópolis/SP;3529104;0;0;0;0;0;0;0;SES;TRUE;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Martinópolis/SP;3529203;0;1;0;9;3,77915;34,01232;0,11111;SES;TRUE;18397;0;0;18376;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Matão/SP;3529302;0;1;0;25;1,20236;30,05892;0,04;SES;TRUE;18422;0;0;18352;0;44;63;0;0;0;1;0
12/06/2020;Brazil;SP;Mauá/SP;3529401;8;112;83;1580;23,68305;334,10021;0,07089;SES;TRUE;18366;13;10;18337;37;18;22;28;32;0;0;0
12/06/2020;Brazil;SP;Mendonça/SP;3529500;0;1;2;12;18,21494;218,57923;0,08333;SES;TRUE;18417;0;0;18397;0;27;0;0;0;0;0;0
12/06/2020;Brazil;SP;Meridiano/SP;3529609;0;0;0;1;0;26,06882;0;SES;TRUE;0;0;0;18390;0;0;0;0;0;0;0;0
0;0;0;0;3529658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Miguelópolis/SP;3529708;0;0;0;7;0;31,49465;0;SES;TRUE;0;0;0;18372;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Mineiros do Tietê/SP;3529807;0;1;2;22;7,74713;170,43694;0,04545;SES;TRUE;18369;0;0;18369;0;34;0;0;0;0;0;0
12/06/2020;Brazil;SP;Miracatu/SP;3529906;0;5;0;53;25,27934;267,96097;0,09434;SES;TRUE;18377;0;45;18375;0;15;31;47;0;0;0;1
0;0;0;0;3530003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Mirandópolis/SP;3530102;0;4;1;41;13,52997;138,68218;0,09756;SES;TRUE;18376;0;0;18372;0;16;25;0;0;0;0;0
12/06/2020;Brazil;SP;Mirante do Paranapanema/SP;3530201;0;0;0;5;0;27,38376;0;SES;TRUE;0;0;0;18408;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Mirassol/SP;3530300;0;2;1;51;3,34314;85,25007;0,03922;SES;TRUE;18396;0;0;18358;0;31;55;66;0;0;1;0
12/06/2020;Brazil;SP;Mirassolândia/SP;3530409;0;0;0;2;0;41,05933;0;SES;TRUE;0;0;0;18420;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Mococa/SP;3530508;0;3;0;58;4,35508;84,1983;0,05172;SES;TRUE;18361;0;0;18360;0;31;50;55;0;0;0;0
12/06/2020;Brazil;SP;Mogi das Cruzes/SP;3530607;-1;119;31;1368;26,69107;306,83516;0,08699;SES;TRUE;18355;23;11;18341;28;11;18;21;26;0;0;0
12/06/2020;Brazil;SP;Mogi Guaçu/SP;3530706;0;6;2;223;3,95028;146,81871;0,02691;SES;TRUE;18360;0;62;18352;59;23;31;52;57;0;0;0
12/06/2020;Brazil;SP;Mogi Mirim/SP;3530805;0;2;0;25;2,14618;26,8272;0,08;SES;TRUE;18405;0;0;18367;0;37;55;0;0;0;0;0
0;0;0;0;3530904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Monções/SP;3531001;0;1;0;2;44,26737;88,53475;0,5;SES;TRUE;18407;0;0;18399;0;0;0;0;0;1;0;0
12/06/2020;Brazil;SP;Mongaguá/SP;3531100;0;4;0;92;7,05442;162,25177;0,04348;SES;TRUE;18367;0;0;18366;0;15;33;40;51;0;1;0
12/06/2020;Brazil;SP;Monte Alegre do Sul/SP;3531209;0;0;0;2;0;24,88181;0;SES;TRUE;0;0;0;18418;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Monte Alto/SP;3531308;0;1;0;48;1,98028;95,05327;0,02083;SES;TRUE;18365;0;0;18359;0;14;42;0;0;0;0;0
12/06/2020;Brazil;SP;Monte Aprazível/SP;3531407;0;1;0;13;3,98613;51,81967;0,07692;SES;TRUE;18408;0;0;18389;0;29;0;0;0;1;0;0
12/06/2020;Brazil;SP;Monte Azul Paulista/SP;3531506;0;0;0;10;0;52,60943;0;SES;TRUE;0;0;0;18377;0;47;0;0;0;0;1;0
0;0;0;0;3531605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Monteiro Lobato/SP;3531704;0;0;0;2;0;42,98302;0;SES;TRUE;0;0;0;18398;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Monte Mor/SP;3531803;0;3;2;95;5,01907;158,9373;0,03158;SES;TRUE;18380;0;0;18367;0;21;38;48;55;0;0;0
12/06/2020;Brazil;SP;Morro Agudo/SP;3531902;0;0;5;58;0;175,92817;0;SES;TRUE;0;0;0;18367;0;31;39;49;0;0;0;0
12/06/2020;Brazil;SP;Morungaba/SP;3532009;0;0;0;26;0;190,86771;0;SES;TRUE;0;0;0;18367;0;27;57;0;0;0;0;0
12/06/2020;Brazil;SP;Motuca/SP;3532058;0;0;0;7;0;147,12064;0;SES;TRUE;0;0;0;18407;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Murutinga do Sul/SP;3532108;0;0;0;3;0;66,87472;0;SES;TRUE;0;0;0;18397;0;0;0;0;0;0;0;0
0;0;0;0;3532157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;3532207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Natividade da Serra/SP;3532306;0;1;0;1;15,01276;15,01276;1;SES;TRUE;18418;0;0;18417;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Nazaré Paulista/SP;3532405;0;2;0;32;10,7968;172,74887;0,0625;SES;TRUE;18377;0;0;18373;0;22;42;0;0;0;0;0
12/06/2020;Brazil;SP;Neves Paulista/SP;3532504;0;0;2;9;0;100,78387;0;SES;TRUE;0;0;0;18388;0;0;0;0;0;1;0;0
12/06/2020;Brazil;SP;Nhandeara/SP;3532603;0;0;0;9;0;78,41087;0;SES;TRUE;0;0;0;18366;0;0;0;0;0;1;0;0
12/06/2020;Brazil;SP;Nipoã/SP;3532702;0;0;0;1;0;19,18281;0;SES;TRUE;0;0;0;18387;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Nova Aliança/SP;3532801;0;0;2;2;0;28,68206;0;SES;TRUE;0;0;0;18391;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Nova Campina/SP;3532827;0;0;0;1;0;10,25115;0;SES;TRUE;0;0;0;18391;0;0;0;0;0;0;0;0
0;0;0;0;3532843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Nova Castilho/SP;3532868;0;1;0;1;78,9266;78,9266;1;SES;TRUE;18419;0;0;18419;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Nova Europa/SP;3532900;0;0;0;53;0;473,80654;0;SES;TRUE;0;0;0;18391;0;22;24;33;0;0;1;0
12/06/2020;Brazil;SP;Nova Granada/SP;3533007;0;1;0;10;4,65116;46,51163;0,1;SES;TRUE;18398;0;0;18386;0;23;0;0;0;0;1;0
12/06/2020;Brazil;SP;Nova Guataporanga/SP;3533106;0;0;0;6;0;259,06736;0;SES;TRUE;0;0;0;18382;0;0;0;0;0;0;0;0
0;0;0;0;3533205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Novais/SP;3533254;0;0;0;2;0;34,30532;0;SES;TRUE;0;0;0;18409;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Nova Luzitânia/SP;3533304;0;0;0;1;0;24,3843;0;SES;TRUE;0;0;0;18415;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Nova Odessa/SP;3533403;0;4;0;63;6,64739;104,69638;0,06349;SES;TRUE;18356;0;0;18352;0;36;53;67;0;0;0;1
12/06/2020;Brazil;SP;Novo Horizonte/SP;3533502;0;0;1;20;0;48,7187;0;SES;TRUE;0;0;0;18380;0;16;0;0;0;0;0;0
12/06/2020;Brazil;SP;Nuporanga/SP;3533601;0;0;0;3;0;40,36598;0;SES;TRUE;0;0;0;18397;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Ocauçu/SP;3533700;0;0;0;0;0;0;0;SES;TRUE;0;0;0;0;0;0;0;0;0;0;0;1
0;0;0;0;3533809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Olímpia/SP;3533908;0;3;0;63;5,47725;115,02227;0,04762;SES;TRUE;18397;0;0;18360;0;34;39;51;0;0;1;0
12/06/2020;Brazil;SP;Onda Verde/SP;3534005;0;0;0;3;0;68,47752;0;SES;TRUE;0;0;0;18403;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Oriente/SP;3534104;0;0;1;2;0;30,69839;0;SES;TRUE;0;0;0;18404;0;0;0;0;0;0;0;0
0;0;0;0;3534203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Orlândia/SP;3534302;0;4;0;37;9,08513;84,03743;0,10811;SES;TRUE;18391;0;0;18356;0;55;62;0;0;0;0;1
12/06/2020;Brazil;SP;Osasco/SP;3534401;3;380;93;3984;54,40868;570,43203;0,09538;SES;TRUE;18346;19;14;18339;22;12;13;15;20;0;0;1
0;0;0;0;3534500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Osvaldo Cruz/SP;3534609;0;0;0;6;0;18,24873;0;SES;TRUE;0;0;0;18384;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Ourinhos/SP;3534708;0;4;3;130;3,52293;114,49508;0,03077;SES;TRUE;18377;0;0;18362;56;11;35;48;52;0;1;0
12/06/2020;Brazil;SP;Ouroeste/SP;3534757;0;0;0;4;0;38,60631;0;SES;TRUE;0;0;0;18397;0;0;0;0;0;0;0;0
0;0;0;0;3534807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Pacaembu/SP;3534906;0;2;0;30;14,08748;211,31225;0,06667;SES;TRUE;18390;0;0;18390;0;13;31;0;0;0;0;0
12/06/2020;Brazil;SP;Palestina/SP;3535002;0;0;0;5;0;38,58918;0;SES;TRUE;0;0;0;18401;0;0;0;0;0;1;0;0
12/06/2020;Brazil;SP;Palmares Paulista/SP;3535101;0;2;1;10;15,06591;75,32957;0,2;SES;TRUE;18409;0;0;18400;0;25;0;0;0;0;0;0
12/06/2020;Brazil;SP;Palmeira d'Oeste/SP;3535200;0;0;0;7;0;75,40666;0;SES;TRUE;0;0;0;18403;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Palmital/SP;3535309;0;1;0;19;4,50025;85,5047;0,05263;SES;TRUE;18422;0;0;18375;0;43;0;0;0;0;0;0
12/06/2020;Brazil;SP;Panorama/SP;3535408;0;1;0;10;6,33834;63,38341;0,1;SES;TRUE;18397;0;0;18397;0;25;0;0;0;0;0;0
12/06/2020;Brazil;SP;Paraguaçu Paulista/SP;3535507;0;1;0;12;2,18804;26,25648;0,08333;SES;TRUE;18418;0;0;18411;0;8;0;0;0;0;0;1
12/06/2020;Brazil;SP;Paraibuna/SP;3535606;0;0;0;22;0;120,73318;0;SES;TRUE;0;0;0;18381;0;31;0;0;0;0;0;0
12/06/2020;Brazil;SP;Paraíso/SP;3535705;0;1;0;7;15,49427;108,45987;0,14286;SES;TRUE;18419;0;0;18413;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Paranapanema/SP;3535804;0;1;0;14;4,95123;69,31723;0,07143;SES;TRUE;18418;0;0;18381;0;37;0;0;0;0;0;0
12/06/2020;Brazil;SP;Paranapuã/SP;3535903;0;0;0;1;0;24,52182;0;SES;TRUE;0;0;0;18415;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Parapuã/SP;3536000;0;0;0;1;0;9,12076;0;SES;TRUE;0;0;0;18404;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Pardinho/SP;3536109;0;1;0;28;15,54002;435,12044;0,03571;SES;TRUE;18424;0;0;18402;0;10;22;0;0;0;0;1
12/06/2020;Brazil;SP;Pariquera-Açu/SP;3536208;0;4;2;135;20,35831;687,09283;0,02963;SES;TRUE;18375;0;0;18356;56;21;26;31;48;0;0;1
12/06/2020;Brazil;SP;Parisi/SP;3536257;0;0;0;0;0;0;0;SES;TRUE;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Patrocínio Paulista/SP;3536307;0;0;0;8;0;54,53306;0;SES;TRUE;0;0;0;18388;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Paulicéia/SP;3536406;0;0;0;2;0;27,15178;0;SES;TRUE;0;0;0;18424;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Paulínia/SP;3536505;0;4;11;359;3,65551;328,08159;0,01114;SES;TRUE;18376;0;0;18351;53;25;37;46;51;0;0;0
12/06/2020;Brazil;SP;Paulistânia/SP;3536570;0;0;0;3;0;163,66612;0;SES;TRUE;0;0;0;18369;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Paulo de Faria/SP;3536604;0;0;0;1;0;11,17943;0;SES;TRUE;0;0;0;18410;0;0;0;0;0;1;0;0
12/06/2020;Brazil;SP;Pederneiras/SP;3536703;0;2;1;98;4,28385;209,90854;0,02041;SES;TRUE;18373;0;0;18367;0;29;45;50;53;0;1;0
12/06/2020;Brazil;SP;Pedra Bela/SP;3536802;0;0;0;6;0;98,47366;0;SES;TRUE;0;0;0;18362;0;0;0;0;0;0;0;0
0;0;0;0;3536901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;3537008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Pedreira/SP;3537107;0;0;0;10;0;20,86855;0;SES;TRUE;0;0;0;18391;0;33;0;0;0;0;0;0
12/06/2020;Brazil;SP;Pedrinhas Paulista/SP;3537156;0;1;0;4;32,33107;129,32428;0,25;SES;TRUE;18383;0;0;18383;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Pedro de Toledo/SP;3537206;0;0;0;4;0;35,30139;0;SES;TRUE;0;0;0;18377;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Penápolis/SP;3537305;0;4;0;22;6,30845;34,69648;0,18182;SES;TRUE;18356;0;0;18351;0;46;0;0;0;1;0;0
12/06/2020;Brazil;SP;Pereira Barreto/SP;3537404;0;3;1;17;11,68725;66,22775;0,17647;SES;TRUE;18390;0;0;18388;0;23;0;0;0;1;0;0
12/06/2020;Brazil;SP;Pereiras/SP;3537503;0;0;0;4;0;46,14675;0;SES;TRUE;0;0;0;18409;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Peruíbe/SP;3537602;1;10;5;94;14,64472;137,66036;0,10638;SES;TRUE;18381;44;16;18359;0;17;29;39;57;0;1;0
0;0;0;0;3537701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Piedade/SP;3537800;0;6;0;109;10,8405;196,93575;0,05505;SES;TRUE;18390;0;19;18370;49;13;18;27;42;0;1;0
12/06/2020;Brazil;SP;Pilar do Sul/SP;3537909;0;2;0;23;6,85284;78,80761;0,08696;SES;TRUE;18409;0;0;18366;0;23;0;0;0;0;0;0
12/06/2020;Brazil;SP;Pindamonhangaba/SP;3538006;0;6;0;62;3,56447;36,83285;0,09677;SES;TRUE;18365;0;53;18359;0;22;42;59;0;0;0;1
12/06/2020;Brazil;SP;Pindorama/SP;3538105;0;0;2;23;0;134,90527;0;SES;TRUE;0;0;0;18360;0;43;0;0;0;1;0;0
12/06/2020;Brazil;SP;Pinhalzinho/SP;3538204;0;0;0;3;0;19,72776;0;SES;TRUE;0;0;0;18377;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Piquerobi/SP;3538303;0;0;0;4;0;108,34236;0;SES;TRUE;0;0;0;18380;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Piquete/SP;3538501;0;0;0;4;0;29,28901;0;SES;TRUE;0;0;0;18401;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Piracaia/SP;3538600;0;1;0;29;3,6626;106,21543;0,03448;SES;TRUE;18377;0;0;18368;0;37;54;0;0;0;0;0
12/06/2020;Brazil;SP;Piracicaba/SP;3538709;0;40;63;1043;9,89751;258,07761;0,03835;SES;TRUE;18364;20;14;18351;33;8;22;29;31;0;1;0
12/06/2020;Brazil;SP;Piraju/SP;3538808;0;3;0;62;10,06509;208,01181;0,04839;SES;TRUE;18387;0;0;18371;0;9;23;48;0;0;0;0
12/06/2020;Brazil;SP;Pirajuí/SP;3538907;0;1;2;14;3,9228;54,91919;0,07143;SES;TRUE;18395;0;0;18352;0;65;0;0;0;0;1;0
12/06/2020;Brazil;SP;Pirangi/SP;3539004;0;1;3;10;8,75887;87,58868;0,1;SES;TRUE;18408;0;0;18397;0;28;0;0;0;0;0;0
12/06/2020;Brazil;SP;Pirapora do Bom Jesus/SP;3539103;0;1;2;92;5,29241;486,9013;0,01087;SES;TRUE;18422;0;0;18377;0;3;17;33;41;0;0;0
12/06/2020;Brazil;SP;Pirapozinho/SP;3539202;0;2;0;25;7,26559;90,81992;0,08;SES;TRUE;18416;0;0;18388;0;29;36;0;0;0;0;0
12/06/2020;Brazil;SP;Pirassununga/SP;3539301;0;1;0;149;1,30875;195,00321;0,00671;SES;TRUE;18397;0;0;18375;36;7;12;21;29;0;0;1
12/06/2020;Brazil;SP;Piratininga/SP;3539400;0;2;4;58;14,66706;425,34468;0,03448;SES;TRUE;18397;0;0;18367;0;24;45;57;0;0;1;0
12/06/2020;Brazil;SP;Pitangueiras/SP;3539509;0;1;3;16;2,51769;40,28299;0,0625;SES;TRUE;18375;0;0;18375;0;47;0;0;0;0;1;0
12/06/2020;Brazil;SP;Planalto/SP;3539608;0;0;1;12;0;229,13882;0;SES;TRUE;0;0;0;18397;0;8;0;0;0;0;0;0
0;0;0;0;3539707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Poá/SP;3539806;1;39;5;331;33,20505;281,81725;0,11782;SES;TRUE;18359;30;21;18346;49;21;24;35;43;0;0;0
12/06/2020;Brazil;SP;Poloni/SP;3539905;0;1;0;1;16,50437;16,50437;1;SES;TRUE;18397;0;0;18392;0;0;0;0;0;1;0;0
12/06/2020;Brazil;SP;Pompéia/SP;3540002;0;1;0;2;4,54256;9,08513;0,5;SES;TRUE;18417;0;0;18408;0;0;0;0;0;0;0;0
0;0;0;0;3540101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Pontal/SP;3540200;0;4;8;42;8,00624;84,06557;0,09524;SES;TRUE;18376;0;0;18366;0;46;57;0;0;0;1;0
12/06/2020;Brazil;SP;Pontalinda/SP;3540259;0;1;1;6;21,60761;129,64564;0,16667;SES;TRUE;18405;0;0;18404;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Pontes Gestal/SP;3540309;0;0;0;0;0;0;0;SES;TRUE;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Populina/SP;3540408;0;0;0;4;0;95,94627;0;SES;TRUE;0;0;0;18370;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Porangaba/SP;3540507;0;0;0;6;0;60,4534;0;SES;TRUE;0;0;0;18389;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Porto Feliz/SP;3540606;0;3;0;94;5,64993;177,03115;0,03191;SES;TRUE;18401;0;0;18351;0;38;52;65;71;0;0;1
12/06/2020;Brazil;SP;Porto Ferreira/SP;3540705;0;1;4;34;1,78094;60,55209;0,02941;SES;TRUE;18362;0;0;18362;0;48;57;0;0;0;0;1
12/06/2020;Brazil;SP;Potim/SP;3540754;0;0;0;5;0;20,28974;0;SES;TRUE;0;0;0;18396;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Potirendaba/SP;3540804;0;1;1;18;5,76004;103,68066;0,05556;SES;TRUE;18418;0;0;18395;0;23;0;0;0;0;0;0
12/06/2020;Brazil;SP;Pracinha/SP;3540853;0;0;0;3;0;73,29587;0;SES;TRUE;0;0;0;18384;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Pradópolis/SP;3540903;0;2;1;9;9,30406;41,86825;0,22222;SES;TRUE;18392;0;0;18379;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Praia Grande/SP;3541000;0;64;12;1711;19,68789;526,34331;0,03741;SES;TRUE;18361;16;6;18353;27;6;14;17;23;0;1;0
12/06/2020;Brazil;SP;Pratânia/SP;3541059;0;0;0;10;0;190,07793;0;SES;TRUE;0;0;0;18367;0;42;0;0;0;0;0;0
12/06/2020;Brazil;SP;Presidente Alves/SP;3541109;0;0;0;5;0;122,12995;0;SES;TRUE;0;0;0;18377;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Presidente Bernardes/SP;3541208;0;0;0;11;0;83,93102;0;SES;TRUE;0;0;0;18391;0;31;0;0;0;0;0;1
12/06/2020;Brazil;SP;Presidente Epitácio/SP;3541307;0;2;0;15;4,52489;33,93665;0,13333;SES;TRUE;18389;0;0;18381;0;38;0;0;0;0;1;0
12/06/2020;Brazil;SP;Presidente Prudente/SP;3541406;0;11;4;219;4,80889;95,74063;0,05023;SES;TRUE;18361;56;37;18360;42;16;23;32;37;0;0;1
12/06/2020;Brazil;SP;Presidente Venceslau/SP;3541505;0;8;0;44;20,24496;111,3473;0,18182;SES;TRUE;18358;0;18;18358;0;18;37;0;0;0;0;1
12/06/2020;Brazil;SP;Promissão/SP;3541604;0;0;3;34;0;84,09181;0;SES;TRUE;0;0;0;18355;0;65;68;0;0;0;1;0
12/06/2020;Brazil;SP;Quadra/SP;3541653;0;0;0;3;0;78,86435;0;SES;TRUE;0;0;0;18402;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Quatá/SP;3541703;0;2;0;21;14,17535;148,84117;0,09524;SES;TRUE;18385;0;0;18373;0;24;0;0;0;0;0;0
12/06/2020;Brazil;SP;Queiroz/SP;3541802;0;1;1;4;29,35995;117,43981;0,25;SES;TRUE;18424;0;0;18418;0;0;0;0;0;0;0;0
0;0;0;0;3541901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Quintana/SP;3542008;0;0;0;5;0;75,32389;0;SES;TRUE;0;0;0;18372;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Rafard/SP;3542107;0;0;0;10;0;110,1807;0;SES;TRUE;0;0;0;18418;0;6;0;0;0;0;1;0
12/06/2020;Brazil;SP;Rancharia/SP;3542206;0;1;0;12;3,36621;40,39452;0,08333;SES;TRUE;18380;0;0;18369;0;53;0;0;0;0;0;1
12/06/2020;Brazil;SP;Redenção da Serra/SP;3542305;0;0;1;3;0;77,90184;0;SES;TRUE;0;0;0;18418;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Regente Feijó/SP;3542404;0;0;0;11;0;54,2915;0;SES;TRUE;0;0;0;18380;0;35;0;0;0;0;0;1
12/06/2020;Brazil;SP;Reginópolis/SP;3542503;0;0;0;2;0;20,78786;0;SES;TRUE;0;0;0;18388;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Registro/SP;3542602;0;7;1;213;12,42854;378,18259;0,03286;SES;TRUE;18369;0;35;18369;35;12;19;27;33;0;0;1
0;0;0;0;3542701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Ribeira/SP;3542800;0;0;0;1;0;29,94012;0;SES;TRUE;0;0;0;18424;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Ribeirão Bonito/SP;3542909;0;0;0;9;0;68,08382;0;SES;TRUE;0;0;0;18405;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Ribeirão Branco/SP;3543006;0;0;0;20;0;121,62491;0;SES;TRUE;0;0;0;18380;0;15;0;0;0;0;0;0
0;0;0;0;3543105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Ribeirão do Sul/SP;3543204;0;0;0;2;0;44,04316;0;SES;TRUE;0;0;0;18418;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Ribeirão dos Índios/SP;3543238;0;0;0;1;0;44,94382;0;SES;TRUE;0;0;0;18395;0;0;0;0;0;0;1;0
