date;country;state;city;ibgeID;newDeaths;deaths;newCases;totalCases;deaths_per_100k_inhabitants;totalCases_per_100k_inhabitants;deaths_by_totalCases;X_source;is_last;day1_death;day_10death;day_5death;day1_case;day_100cases;day_10cases;day_25cases;day_50cases;day_75cases;tem_rodo;tem_rodo_1;tem_rodo_2
12/06/2020;Brazil;SP;Ribeirão Grande/SP;3543253;0;0;0;5;0;65,16356;0;SES;TRUE;0;0;0;18395;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Ribeirão Pires/SP;3543303;1;21;16;309;17,01879;250,41939;0,06796;SES;TRUE;18371;20;9;18346;50;14;22;34;41;0;0;0
12/06/2020;Brazil;SP;Ribeirão Preto/SP;3543402;3;57;49;1813;8,10473;257,78729;0,03144;SES;TRUE;18347;47;20;18347;33;7;10;19;23;0;0;1
0;0;0;0;3543501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;3543600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Rincão/SP;3543709;0;1;0;11;9,26012;101,86128;0,09091;SES;TRUE;18376;0;0;18366;0;51;0;0;0;0;0;0
12/06/2020;Brazil;SP;Rinópolis/SP;3543808;0;0;0;4;0;40,07614;0;SES;TRUE;0;0;0;18367;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Rio Claro/SP;3543907;0;18;34;160;8,71992;77,51037;0,1125;SES;TRUE;18361;43;15;18346;77;22;50;69;74;0;1;0
12/06/2020;Brazil;SP;Rio das Pedras/SP;3544004;0;0;0;25;0;70,96628;0;SES;TRUE;0;0;0;18381;0;30;43;0;0;0;1;0
12/06/2020;Brazil;SP;Rio Grande da Serra/SP;3544103;0;8;2;120;15,73378;236,00677;0,06667;SES;TRUE;18389;0;9;18359;60;17;29;44;53;0;0;0
12/06/2020;Brazil;SP;Riolândia/SP;3544202;0;0;0;0;0;0;0;SES;TRUE;0;0;0;0;0;0;0;0;0;1;0;0
12/06/2020;Brazil;SP;Rosana/SP;3544251;0;0;0;16;0;96,13651;0;SES;TRUE;0;0;0;18401;0;17;0;0;0;1;0;0
12/06/2020;Brazil;SP;Roseira/SP;3544301;0;1;0;8;9,33532;74,6826;0,125;SES;TRUE;18415;0;0;18396;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Rubiácea/SP;3544400;0;0;0;2;0;63,93862;0;SES;TRUE;0;0;0;18395;0;0;0;0;0;0;0;0
0;0;0;0;3544509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
12/06/2020;Brazil;SP;Sabino/SP;3544608;0;1;0;1;17,88909;17,88909;1;SES;TRUE;18422;0;0;18422;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Sagres/SP;3544707;0;0;0;2;0;82,23684;0;SES;TRUE;0;0;0;18398;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Sales/SP;3544806;0;0;0;1;0;15,79529;0;SES;TRUE;0;0;0;18401;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Sales Oliveira/SP;3544905;0;0;0;6;0;50,46257;0;SES;TRUE;0;0;0;18401;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Salesópolis/SP;3545001;0;3;1;22;17,50394;128,36221;0,13636;SES;TRUE;18375;0;0;18375;0;27;0;0;0;0;0;0
0;0;0;0;3545100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Saltinho/SP;3545159;0;1;0;14;12,06855;168,95969;0,07143;SES;TRUE;18410;0;0;18381;0;37;0;0;0;0;1;0
12/06/2020;Brazil;SP;Salto/SP;3545209;0;2;0;76;1,68545;64,04692;0,02632;SES;TRUE;18409;0;0;18359;0;24;42;56;65;0;0;0
12/06/2020;Brazil;SP;Salto de Pirapora/SP;3545308;0;2;1;63;4,40315;138,69931;0,03175;SES;TRUE;18410;0;0;18352;0;37;50;66;0;0;0;0
12/06/2020;Brazil;SP;Salto Grande/SP;3545407;0;0;2;5;0;53,58482;0;SES;TRUE;0;0;0;18382;0;0;0;0;0;0;1;0
0;0;0;0;3545506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Santa Adélia/SP;3545605;0;0;2;9;0;58,13953;0;SES;TRUE;0;0;0;18400;0;0;0;0;0;1;0;0
0;0;0;0;3545704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Santa Bárbara d'Oeste/SP;3545803;0;5;1;119;2,58431;61,50665;0,04202;SES;TRUE;18370;0;48;18362;62;28;35;43;56;0;1;0
12/06/2020;Brazil;SP;Santa Branca/SP;3546009;0;2;0;30;13,52448;202,86719;0,06667;SES;TRUE;18359;0;0;18356;0;52;67;0;0;0;0;0
12/06/2020;Brazil;SP;Santa Clara d'Oeste/SP;3546108;0;0;0;0;0;0;0;SES;TRUE;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Santa Cruz da Conceição/SP;3546207;0;0;0;7;0;155,45192;0;SES;TRUE;0;0;0;18377;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Santa Cruz da Esperança/SP;3546256;0;0;1;5;0;233,75409;0;SES;TRUE;0;0;0;18389;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Santa Cruz das Palmeiras/SP;3546306;0;0;3;16;0;46,56442;0;SES;TRUE;0;0;0;18387;0;36;0;0;0;0;1;0
12/06/2020;Brazil;SP;Santa Cruz do Rio Pardo/SP;3546405;0;1;0;100;2,09762;209,76234;0,01;SES;TRUE;18402;0;0;18358;66;22;30;43;61;0;0;1
12/06/2020;Brazil;SP;Santa Ernestina/SP;3546504;0;0;0;3;0;53,581;0;SES;TRUE;0;0;0;18424;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Santa Fé do Sul/SP;3546603;0;0;1;29;0;89,72217;0;SES;TRUE;0;0;0;18379;0;23;40;0;0;0;0;0
12/06/2020;Brazil;SP;Santa Gertrudes/SP;3546702;0;1;0;19;3,71775;70,63722;0,05263;SES;TRUE;18411;0;0;18368;0;36;0;0;0;0;1;0
12/06/2020;Brazil;SP;Santa Isabel/SP;3546801;2;26;13;245;45,30722;426,9334;0,10612;SES;TRUE;18366;46;13;18352;59;27;37;45;52;0;0;1
12/06/2020;Brazil;SP;Santa Lúcia/SP;3546900;0;0;0;7;0;79,39208;0;SES;TRUE;0;0;0;18363;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Santa Maria da Serra/SP;3547007;0;0;2;25;0;404,98947;0;SES;TRUE;0;0;0;18382;0;22;43;0;0;0;0;0
0;0;0;0;3547106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Santana da Ponte Pensa/SP;3547205;0;0;0;2;0;134,49899;0;SES;TRUE;0;0;0;18409;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Santana de Parnaíba/SP;3547304;0;23;35;721;16,49372;517,04232;0,0319;SES;TRUE;18372;25;18;18328;53;24;30;40;49;0;0;1
0;0;0;0;3547403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Santa Rita do Passa Quatro/SP;3547502;0;1;0;14;3,62884;50,80379;0,07143;SES;TRUE;18375;0;0;18375;0;39;0;0;0;0;0;1
12/06/2020;Brazil;SP;Santa Rosa de Viterbo/SP;3547601;0;0;3;4;0;15,07159;0;SES;TRUE;0;0;0;18406;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Santa Salete/SP;3547650;0;0;0;13;0;841,42395;0;SES;TRUE;0;0;0;18403;0;6;0;0;0;0;0;0
12/06/2020;Brazil;SP;Santo Anastácio/SP;3547700;0;2;0;11;9,57946;52,68704;0,18182;SES;TRUE;18389;0;0;18388;0;35;0;0;0;0;0;1
12/06/2020;Brazil;SP;Santo André/SP;3547809;1;192;122;3781;26,71219;526,03534;0,05078;SES;TRUE;18352;17;15;18337;23;9;14;16;19;0;0;0
12/06/2020;Brazil;SP;Santo Antônio da Alegria/SP;3547908;0;1;0;1;14,4321;14,4321;1;SES;TRUE;18369;0;0;18369;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Santo Antônio de Posse/SP;3548005;0;0;0;20;0;85,80009;0;SES;TRUE;0;0;0;18380;0;14;0;0;0;0;0;0
12/06/2020;Brazil;SP;Santo Antônio do Aracanguá/SP;3548054;0;0;0;22;0;261,28266;0;SES;TRUE;0;0;0;18377;0;42;0;0;0;0;0;0
12/06/2020;Brazil;SP;Santo Antônio do Jardim/SP;3548104;0;1;0;14;16,79543;235,13604;0,07143;SES;TRUE;18401;0;0;18390;0;25;0;0;0;0;0;0
12/06/2020;Brazil;SP;Santo Antônio do Pinhal/SP;3548203;0;2;0;8;29,36426;117,45705;0,25;SES;TRUE;18387;0;0;18377;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Santo Expedito/SP;3548302;0;0;0;4;0;128,57602;0;SES;TRUE;0;0;0;18394;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Santópolis do Aguapeí/SP;3548401;0;1;0;2;20,93364;41,86728;0,5;SES;TRUE;18422;0;0;18402;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Santos/SP;3548500;8;214;308;5464;49,38716;1260,98807;0,03917;SES;TRUE;18356;11;6;18351;9;1;3;4;7;0;0;1
12/06/2020;Brazil;SP;São Bento do Sapucaí/SP;3548609;0;0;1;5;0;45,96433;0;SES;TRUE;0;0;0;18397;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;São Bernardo do Campo/SP;3548708;8;265;136;4395;31,58763;523,87786;0,0603;SES;TRUE;18351;13;6;18337;22;9;14;16;19;0;0;1
12/06/2020;Brazil;SP;São Caetano do Sul/SP;3548807;0;58;89;1031;35,99645;639,86793;0,05626;SES;TRUE;18352;31;23;18337;35;9;14;22;29;0;0;0
12/06/2020;Brazil;SP;São Carlos/SP;3548906;2;7;4;239;2,77797;94,84767;0,02929;SES;TRUE;18362;0;50;18358;53;18;33;40;46;0;1;0
12/06/2020;Brazil;SP;São Francisco/SP;3549003;0;0;0;2;0;70,89685;0;SES;TRUE;0;0;0;18417;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;São João da Boa Vista/SP;3549102;0;5;1;70;5,48179;76,74513;0,07143;SES;TRUE;18388;0;20;18361;0;17;29;51;0;0;0;0
12/06/2020;Brazil;SP;São João das Duas Pontes/SP;3549201;0;1;2;17;38,94081;661,99377;0,05882;SES;TRUE;18395;0;0;18395;0;25;0;0;0;0;0;0
12/06/2020;Brazil;SP;São João de Iracema/SP;3549250;0;0;1;3;0;156,08741;0;SES;TRUE;0;0;0;18419;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;São João do Pau d'Alho/SP;3549300;0;0;0;1;0;47,50594;0;SES;TRUE;0;0;0;18396;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;São Joaquim da Barra/SP;3549409;0;0;0;30;0;57,81684;0;SES;TRUE;0;0;0;18368;0;33;50;0;0;0;0;1
12/06/2020;Brazil;SP;São José da Bela Vista/SP;3549508;0;0;0;1;0;11,20072;0;SES;TRUE;0;0;0;18409;0;0;0;0;0;0;0;0
0;0;0;0;3549607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;São José do Rio Pardo/SP;3549706;0;4;0;32;7,27987;58,239;0,125;SES;TRUE;18409;0;0;18352;0;57;67;0;0;0;1;0
12/06/2020;Brazil;SP;São José do Rio Preto/SP;3549805;3;34;110;1169;7,38054;253,76028;0,02908;SES;TRUE;18359;30;12;18339;45;18;20;27;38;0;1;0
12/06/2020;Brazil;SP;São José dos Campos/SP;3549904;1;56;24;1469;7,75683;203,47839;0,03812;SES;TRUE;18361;19;14;18339;28;14;18;20;21;0;0;1
12/06/2020;Brazil;SP;São Lourenço da Serra/SP;3549953;0;2;2;33;12,63823;208,53081;0,06061;SES;TRUE;18375;0;0;18373;0;16;30;0;0;0;0;1
12/06/2020;Brazil;SP;São Luiz do Paraitinga/SP;3550001;0;1;0;2;9,35716;18,71433;0,5;SES;TRUE;18389;0;0;18389;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;São Manuel/SP;3550100;0;3;2;52;7,32529;126,97172;0,05769;SES;TRUE;18361;0;0;18356;0;29;45;68;0;0;0;0
12/06/2020;Brazil;SP;São Miguel Arcanjo/SP;3550209;0;3;0;58;9,10996;176,12584;0,05172;SES;TRUE;18411;0;0;18362;0;25;46;57;0;0;1;0
12/06/2020;Brazil;SP;São Paulo/SP;3550308;123;5480;2546;85622;44,72731;698,83969;0,064;SES;TRUE;18338;8;2;18317;20;11;15;18;20;0;0;1
12/06/2020;Brazil;SP;São Pedro/SP;3550407;0;2;1;69;5,60963;193,5321;0,02899;SES;TRUE;18417;0;0;18351;0;31;33;45;0;0;0;0
12/06/2020;Brazil;SP;São Pedro do Turvo/SP;3550506;0;0;0;2;0;26,08923;0;SES;TRUE;0;0;0;18384;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;São Roque/SP;3550605;0;6;0;98;6,59225;107,67338;0,06122;SES;TRUE;18376;0;39;18359;0;17;23;51;60;0;0;1
12/06/2020;Brazil;SP;São Sebastião/SP;3550704;0;3;0;364;3,37154;409,08069;0,00824;SES;TRUE;18353;0;0;18346;45;28;32;38;38;0;1;0
12/06/2020;Brazil;SP;São Sebastião da Grama/SP;3550803;0;1;0;8;8,20883;65,67066;0,125;SES;TRUE;18388;0;0;18375;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;São Simão/SP;3550902;0;0;0;6;0;39,15938;0;SES;TRUE;0;0;0;18404;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;São Vicente/SP;3551009;0;101;40;1507;27,61087;411,97601;0,06702;SES;TRUE;18354;37;34;18352;25;7;15;20;24;0;1;0
12/06/2020;Brazil;SP;Sarapuí/SP;3551108;0;0;0;5;0;48,61449;0;SES;TRUE;0;0;0;18381;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Sarutaiá/SP;3551207;0;0;0;3;0;82,46289;0;SES;TRUE;0;0;0;18388;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Sebastianópolis do Sul/SP;3551306;0;0;0;2;0;56,9314;0;SES;TRUE;0;0;0;18421;0;0;0;0;0;1;0;0
12/06/2020;Brazil;SP;Serra Azul/SP;3551405;0;0;0;3;0;20,46106;0;SES;TRUE;0;0;0;18390;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Serrana/SP;3551504;1;7;1;45;15,51866;99,76279;0,15556;SES;TRUE;18372;0;43;18370;0;18;28;0;0;0;0;0
12/06/2020;Brazil;SP;Serra Negra/SP;3551603;0;0;1;17;0;58,16142;0;SES;TRUE;0;0;0;18376;0;35;0;0;0;0;0;0
12/06/2020;Brazil;SP;Sertãozinho/SP;3551702;0;5;2;88;3,97409;69,94397;0,05682;SES;TRUE;18369;0;53;18360;0;17;36;55;63;0;0;0
12/06/2020;Brazil;SP;Sete Barras/SP;3551801;0;0;1;13;0;101,30923;0;SES;TRUE;0;0;0;18387;0;36;0;0;0;0;0;0
12/06/2020;Brazil;SP;Severínia/SP;3551900;0;0;0;19;0;108,59625;0;SES;TRUE;0;0;0;18395;0;20;0;0;0;0;1;0
12/06/2020;Brazil;SP;Silveiras/SP;3552007;0;0;0;0;0;0;0;SES;TRUE;0;0;0;0;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Socorro/SP;3552106;0;3;1;20;7,31618;48,77454;0,15;SES;TRUE;18404;0;0;18377;0;38;0;0;0;0;1;0
12/06/2020;Brazil;SP;Sorocaba/SP;3552205;1;73;59;1470;10,74512;216,37439;0,04966;SES;TRUE;18351;22;17;18348;32;10;18;24;29;0;0;1
12/06/2020;Brazil;SP;Sud Mennucci/SP;3552304;0;0;1;6;0;77,74035;0;SES;TRUE;0;0;0;18387;0;0;0;0;0;1;0;0
12/06/2020;Brazil;SP;Sumaré/SP;3552403;1;13;18;384;4,60273;135,9576;0,03385;SES;TRUE;18381;36;27;18359;39;16;21;29;37;0;0;1
12/06/2020;Brazil;SP;Suzano/SP;3552502;5;85;37;1016;28,55828;341,35541;0,08366;SES;TRUE;18353;24;13;18340;37;19;22;28;30;0;0;0
0;0;0;0;3552551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Tabapuã/SP;3552601;0;1;10;53;8,05997;427,17821;0,01887;SES;TRUE;18415;0;0;18394;0;21;25;31;0;0;0;0
12/06/2020;Brazil;SP;Tabatinga/SP;3552700;0;0;2;24;0;145,48982;0;SES;TRUE;0;0;0;18388;0;21;0;0;0;0;1;0
12/06/2020;Brazil;SP;Taboão da Serra/SP;3552809;5;91;41;1240;31,41571;428,08219;0,07339;SES;TRUE;18346;29;15;18346;22;6;8;13;19;0;0;1
0;0;0;0;3552908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Taguaí/SP;3553005;0;0;0;9;0;64,93975;0;SES;TRUE;0;0;0;18390;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Taiaçu/SP;3553104;0;0;0;10;0;158,85624;0;SES;TRUE;0;0;0;18368;0;41;0;0;0;0;0;0
12/06/2020;Brazil;SP;Taiúva/SP;3553203;0;0;0;3;0;53,89867;0;SES;TRUE;0;0;0;18402;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Tambaú/SP;3553302;0;0;0;19;0;81,87185;0;SES;TRUE;0;0;0;18395;0;8;0;0;0;0;0;0
12/06/2020;Brazil;SP;Tanabi/SP;3553401;0;0;1;24;0;92,425;0;SES;TRUE;0;0;0;18360;0;52;0;0;0;1;0;0
12/06/2020;Brazil;SP;Tapiraí/SP;3553500;0;0;0;21;0;268,98937;0;SES;TRUE;0;0;0;18389;0;15;0;0;0;0;1;0
12/06/2020;Brazil;SP;Tapiratiba/SP;3553609;0;0;0;2;0;15,4321;0;SES;TRUE;0;0;0;18388;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Taquaral/SP;3553658;0;0;0;1;0;35,57453;0;SES;TRUE;0;0;0;18416;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Taquaritinga/SP;3553708;0;0;2;26;0;45,47283;0;SES;TRUE;0;0;0;18371;0;46;54;0;0;0;1;0
12/06/2020;Brazil;SP;Taquarituba/SP;3553807;0;0;0;9;0;38,76303;0;SES;TRUE;0;0;0;18370;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Taquarivaí/SP;3553856;0;0;0;5;0;85,44087;0;SES;TRUE;0;0;0;18390;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Tarabai/SP;3553906;0;1;0;7;13,39047;93,73326;0,14286;SES;TRUE;18412;0;0;18370;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Tarumã/SP;3553955;0;0;0;6;0;40;0;SES;TRUE;0;0;0;18383;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Tatuí/SP;3554003;0;8;2;206;6,56998;169,17695;0,03883;SES;TRUE;18380;0;24;18347;63;32;42;52;57;0;0;1
12/06/2020;Brazil;SP;Taubaté/SP;3554102;0;5;7;178;1,58768;56,52157;0,02809;SES;TRUE;18379;0;33;18340;68;39;39;54;60;0;0;1
12/06/2020;Brazil;SP;Tejupá/SP;3554201;0;0;0;2;0;44,13063;0;SES;TRUE;0;0;0;18400;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Teodoro Sampaio/SP;3554300;0;0;0;8;0;34,56022;0;SES;TRUE;0;0;0;18390;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Terra Roxa/SP;3554409;0;0;3;26;0;277,48132;0;SES;TRUE;0;0;0;18357;0;63;68;0;0;0;0;0
12/06/2020;Brazil;SP;Tietê/SP;3554508;0;0;0;25;0;59,41629;0;SES;TRUE;0;0;0;18383;0;19;41;0;0;0;1;0
12/06/2020;Brazil;SP;Timburi/SP;3554607;0;0;0;2;0;75,24454;0;SES;TRUE;0;0;0;18382;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Torre de Pedra/SP;3554656;0;2;0;6;82,91874;248,75622;0,33333;SES;TRUE;18405;0;0;18388;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Torrinha/SP;3554706;0;0;0;34;0;339,66034;0;SES;TRUE;0;0;0;18388;0;7;34;0;0;0;0;0
12/06/2020;Brazil;SP;Trabiju/SP;3554755;0;0;0;1;0;58,00464;0;SES;TRUE;0;0;0;18399;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Tremembé/SP;3554805;0;0;0;15;0;31,78976;0;SES;TRUE;0;0;0;18395;0;22;0;0;0;0;0;0
12/06/2020;Brazil;SP;Três Fronteiras/SP;3554904;0;0;0;5;0;86,10298;0;SES;TRUE;0;0;0;18402;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Tuiuti/SP;3554953;0;0;0;6;0;87,0322;0;SES;TRUE;0;0;0;18377;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Tupã/SP;3555000;0;1;0;29;1,52616;44,25859;0,03448;SES;TRUE;18380;0;0;18362;0;41;58;0;0;0;0;0
12/06/2020;Brazil;SP;Tupi Paulista/SP;3555109;0;0;0;43;0;277,50887;0;SES;TRUE;0;0;0;18380;0;8;15;0;0;0;1;0
0;0;0;0;3555208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
12/06/2020;Brazil;SP;Turmalina/SP;3555307;0;0;1;2;0;115,80776;0;SES;TRUE;0;0;0;18416;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Ubarana/SP;3555356;0;0;0;1;0;15,85037;0;SES;TRUE;0;0;0;18424;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Ubatuba/SP;3555406;0;5;3;87;5,50667;95,81603;0,05747;SES;TRUE;18397;0;25;18365;0;14;25;44;57;0;1;0
12/06/2020;Brazil;SP;Ubirajara/SP;3555505;0;1;0;12;20,9205;251,04603;0,08333;SES;TRUE;18409;0;0;18390;0;20;0;0;0;0;0;1
12/06/2020;Brazil;SP;Uchoa/SP;3555604;0;2;2;24;19,78239;237,38872;0,08333;SES;TRUE;18389;0;0;18387;0;28;0;0;0;1;0;0
12/06/2020;Brazil;SP;União Paulista/SP;3555703;0;0;1;3;0;162,6898;0;SES;TRUE;0;0;0;18389;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Urânia/SP;3555802;0;2;3;37;21,94426;405,96884;0,05405;SES;TRUE;18419;0;0;18406;0;6;14;0;0;0;0;0
12/06/2020;Brazil;SP;Uru/SP;3555901;0;1;0;3;85,83691;257,51073;0,33333;SES;TRUE;18394;0;0;18388;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Urupês/SP;3556008;0;0;0;3;0;21,72496;0;SES;TRUE;0;0;0;18396;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Valentim Gentil/SP;3556107;0;0;0;17;0;127,57016;0;SES;TRUE;0;0;0;18398;0;20;0;0;0;0;0;0
12/06/2020;Brazil;SP;Valinhos/SP;3556206;0;6;19;276;4,64421;213,63387;0,02174;SES;TRUE;18366;0;42;18346;62;24;35;50;57;0;0;1
12/06/2020;Brazil;SP;Valparaíso/SP;3556305;0;1;2;39;3,77644;147,28097;0,02564;SES;TRUE;18420;0;0;18391;0;23;26;0;0;0;0;0
12/06/2020;Brazil;SP;Vargem/SP;3556354;0;0;0;5;0;47,45184;0;SES;TRUE;0;0;0;18381;0;0;0;0;0;0;0;1
12/06/2020;Brazil;SP;Vargem Grande do Sul/SP;3556404;0;0;1;30;0;70,01984;0;SES;TRUE;0;0;0;18383;0;22;35;0;0;0;1;0
12/06/2020;Brazil;SP;Vargem Grande Paulista/SP;3556453;1;10;4;137;19,01249;260,47113;0,07299;SES;TRUE;18346;79;62;18340;79;32;57;65;75;0;0;1
12/06/2020;Brazil;SP;Várzea Paulista/SP;3556503;1;17;4;236;13,95295;193,69983;0,07203;SES;TRUE;18374;38;25;18366;43;11;22;33;38;0;0;0
0;0;0;0;3556602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
12/06/2020;Brazil;SP;Vinhedo/SP;3556701;0;2;4;146;2,54039;185,44863;0,0137;SES;TRUE;18375;0;0;18352;65;16;27;45;57;0;0;1
12/06/2020;Brazil;SP;Viradouro/SP;3556800;0;2;0;7;10,58313;37,04096;0,28571;SES;TRUE;18390;0;0;18390;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Vista Alegre do Alto/SP;3556909;0;2;0;35;22,70148;397,27582;0,05714;SES;TRUE;18416;0;0;18373;0;45;46;0;0;0;0;0
0;0;0;0;3556958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Votorantim/SP;3557006;0;12;1;232;9,79752;189,41868;0,05172;SES;TRUE;18368;55;41;18352;57;27;38;46;51;0;0;1
12/06/2020;Brazil;SP;Votuporanga/SP;3557105;0;7;21;159;7,40373;168,17033;0,04403;SES;TRUE;18393;0;23;18352;70;26;41;60;65;1;0;0
12/06/2020;Brazil;SP;Zacarias/SP;3557154;0;0;0;2;0;73,58352;0;SES;TRUE;0;0;0;18403;0;0;0;0;0;1;0;0
12/06/2020;Brazil;SP;Chavantes/SP;3557204;0;0;0;1;0;8,05283;0;SES;TRUE;0;0;0;18373;0;0;0;0;0;0;0;0
12/06/2020;Brazil;SP;Estiva Gerbi/SP;3557303;0;0;0;7;0;61,92498;0;SES;TRUE;0;0;0;18363;0;0;0;0;0;0;0;0
